sale_id,product_id,warehouse_id,sale_date,quantity_sold,selling_price,sales_amount
SAL0005510,P0054,WH007,2026-07-25,72,11936.62,859436.64
SAL0005511,P0071,WH002,2025-10-16,69,10220.28,705199.32
SAL0005512,P0125,WH007,2026-08-08,28,13379.19,374617.32
SAL0005513,P0081,WH002,2026-06-28,76,2089.55,158805.8
SAL0005514,P0009,WH001,2026-01-04,33,13538.59,446773.47
SAL0005515,P0070,WH008,2025-09-28,53,13711.66,726717.98
SAL0005516,P0084,WH004,2025-10-12,16,383.71,6139.36
SAL0005517,P0074,WH006,2026-01-23,26,10068.76,261787.76
SAL0005518,P0073,WH006,2026-07-09,12,1439.34,17272.08
SAL0005519,P0012,WH006,2026-05-31,77,14129.48,1087969.96
SAL0005520,P0032,WH005,2025-10-16,31,4077.66,126407.46
SAL0005521,P0083,WH001,2025-10-18,27,2819.78,76134.06
SAL0005522,P0033,WH003,2026-02-21,36,14261.13,513400.68
SAL0005523,P0064,WH003,2025-10-31,59,6359.37,375202.83
SAL0005524,P0048,WH004,2026-07-07,3,5653.52,16960.56
SAL0005525,P0016,WH007,2026-04-16,32,3864.55,123665.6
SAL0005526,P0114,WH001,2026-05-19,15,17232.19,258482.85
SAL0005527,P0026,WH005,2026-05-30,75,3320.79,249059.25
SAL0005528,P0054,WH001,2026-02-24,66,11936.62,787816.92
SAL0005529,P0037,WH001,2025-11-02,63,1839.84,115909.92
SAL0005530,P0009,WH004,2025-08-29,1,13538.59,13538.59
SAL0005531,P0013,WH008,2026-05-05,75,5230.23,392267.25
SAL0005532,P0060,WH005,2025-11-19,5,5035.5,25177.5
SAL0005533,P0106,WH006,2026-08-06,6,12961.82,77770.92
SAL0005534,P0126,WH003,2026-06-12,5,16061.16,80305.8
SAL0005535,P0080,WH008,2026-03-03,73,12953.94,945637.62
SAL0005536,P0128,WH002,2026-02-20,28,14193.47,397417.16
SAL0005537,P0130,WH007,2026-07-20,69,14491.67,999925.23
SAL0005538,P0060,WH006,2025-09-20,44,5035.5,221562.0
SAL0005539,P0115,WH005,2026-03-31,16,7832.13,125314.08
SAL0005540,P0043,WH003,2026-05-18,71,15848.89,1125271.19
SAL0005541,P0147,WH006,2025-10-26,78,826.55,64470.9
SAL0005542,P0124,WH008,2025-10-06,22,3098.15,68159.3
SAL0005543,P0139,WH008,2026-05-09,73,16335.66,1192503.18
SAL0005544,P0047,WH004,2026-06-11,23,12742.54,293078.42
SAL0005545,P0063,WH007,2026-07-25,43,9321.2,400811.6
SAL0005546,P0135,WH005,2026-07-09,68,13819.48,939724.64
SAL0005547,P0094,WH005,2025-09-27,43,4499.9,193495.7
SAL0005548,P0123,WH003,2026-06-26,26,5568.28,144775.28
SAL0005549,P0031,WH003,2026-05-09,41,3886.37,159341.17
SAL0005550,P0055,WH001,2026-07-05,70,14208.97,994627.9
SAL0005551,P0030,WH008,2025-11-20,31,11747.59,364175.29
SAL0005552,P0036,WH001,2026-02-05,17,11599.04,197183.68
SAL0005553,P0050,WH005,2026-02-10,9,4526.14,40735.26
SAL0005554,P0142,WH002,2026-06-01,55,10972.07,603463.85
SAL0005555,P0029,WH004,2026-06-05,6,5999.79,35998.74
SAL0005556,P0117,WH003,2026-03-21,70,10971.0,767970.0
SAL0005557,P0036,WH001,2026-05-07,64,11599.04,742338.56
SAL0005558,P0021,WH004,2026-06-17,4,7447.62,29790.48
SAL0005559,P0038,WH007,2026-05-10,67,3005.11,201342.37
SAL0005560,P0075,WH006,2025-08-26,56,11640.25,651854.0
SAL0005561,P0126,WH006,2026-04-23,18,16061.16,289100.88
SAL0005562,P0037,WH008,2026-02-27,32,1839.84,58874.88
SAL0005563,P0120,WH005,2026-05-28,48,4392.45,210837.6
SAL0005564,P0147,WH003,2026-01-20,29,826.55,23969.95
SAL0005565,P0118,WH008,2026-03-25,32,9694.84,310234.88
SAL0005566,P0001,WH006,2026-05-04,25,11805.32,295133.0
SAL0005567,P0055,WH007,2026-05-08,76,14208.97,1079881.72
SAL0005568,P0059,WH003,2026-08-10,63,11103.0,699489.0
SAL0005569,P0051,WH001,2026-03-10,9,7869.03,70821.27
SAL0005570,P0107,WH006,2026-07-05,71,6158.26,437236.46
SAL0005571,P0143,WH002,2025-09-21,14,13992.71,195897.94
SAL0005572,P0008,WH006,2026-04-21,20,13511.51,270230.2
SAL0005573,P0094,WH003,2025-08-23,10,4499.9,44999.0
SAL0005574,P0142,WH002,2026-03-06,11,10972.07,120692.77
SAL0005575,P0097,WH004,2025-12-07,39,1350.79,52680.81
SAL0005576,P0007,WH006,2026-05-05,19,542.22,10302.18
SAL0005577,P0018,WH003,2025-08-29,19,1249.34,23737.46
SAL0005578,P0012,WH006,2026-07-15,43,14129.48,607567.64
SAL0005579,P0002,WH006,2026-07-30,61,1611.45,98298.45
SAL0005580,P0093,WH003,2026-01-30,70,14803.06,1036214.2
SAL0005581,P0149,WH002,2026-01-17,72,2329.78,167744.16
SAL0005582,P0007,WH001,2026-05-15,65,542.22,35244.3
SAL0005583,P0012,WH007,2026-04-20,23,14129.48,324978.04
SAL0005584,P0084,WH006,2025-09-11,60,383.71,23022.6
SAL0005585,P0057,WH005,2026-04-22,10,1071.29,10712.9
SAL0005586,P0078,WH004,2026-03-21,63,9150.16,576460.08
SAL0005587,P0074,WH003,2026-05-11,2,10068.76,20137.52
SAL0005588,P0023,WH006,2026-07-14,36,3399.02,122364.72
SAL0005589,P0030,WH007,2025-11-14,57,11747.59,669612.63
SAL0005590,P0111,WH001,2025-12-29,66,10269.05,677757.3
SAL0005591,P0058,WH003,2025-08-07,79,5550.94,438524.26
SAL0005592,P0095,WH008,2025-09-28,20,16693.57,333871.4
SAL0005593,P0052,WH006,2025-12-12,42,1381.73,58032.66
SAL0005594,P0056,WH004,2026-04-12,21,189.21,3973.41
SAL0005595,P0010,WH005,2026-03-12,66,12927.18,853193.88
SAL0005596,P0147,WH003,2025-11-02,38,826.55,31408.9
SAL0005597,P0147,WH006,2025-12-25,78,826.55,64470.9
SAL0005598,P0108,WH002,2026-02-06,69,9691.84,668736.96
SAL0005599,P0087,WH001,2025-12-30,24,12269.88,294477.12
SAL0005600,P0084,WH005,2026-03-10,26,383.71,9976.46
SAL0005601,P0004,WH003,2025-11-15,2,1797.79,3595.58
SAL0005602,P0097,WH006,2025-11-08,46,1350.79,62136.34
SAL0005603,P0112,WH005,2026-06-07,34,7497.58,254917.72
SAL0005604,P0141,WH002,2026-04-24,62,3336.79,206880.98
SAL0005605,P0067,WH003,2026-02-22,41,486.56,19948.96
SAL0005606,P0140,WH008,2026-06-01,15,9565.42,143481.3
SAL0005607,P0093,WH005,2025-10-29,55,14803.06,814168.3
SAL0005608,P0095,WH003,2025-11-13,3,16693.57,50080.71
SAL0005609,P0041,WH008,2026-07-01,76,9233.93,701778.68
SAL0005610,P0002,WH003,2025-10-07,38,1611.45,61235.1
SAL0005611,P0022,WH005,2026-04-03,51,12421.92,633517.92
SAL0005612,P0150,WH003,2025-08-05,17,11200.18,190403.06
SAL0005613,P0041,WH002,2026-06-08,49,9233.93,452462.57
SAL0005614,P0095,WH005,2026-05-21,21,16693.57,350564.97
SAL0005615,P0116,WH006,2026-04-24,24,9441.89,226605.36
SAL0005616,P0120,WH007,2025-11-06,40,4392.45,175698.0
SAL0005617,P0014,WH005,2025-12-13,20,9958.36,199167.2
SAL0005618,P0093,WH002,2026-08-06,79,14803.06,1169441.74
SAL0005619,P0035,WH002,2025-11-11,35,12109.87,423845.45
SAL0005620,P0009,WH002,2026-06-08,48,13538.59,649852.32
SAL0005621,P0118,WH008,2026-06-16,33,9694.84,319929.72
SAL0005622,P0096,WH006,2026-04-11,56,13787.01,772072.56
SAL0005623,P0059,WH006,2026-05-16,41,11103.0,455223.0
SAL0005624,P0056,WH007,2026-02-25,54,189.21,10217.34
SAL0005625,P0010,WH007,2026-08-07,44,12927.18,568795.92
SAL0005626,P0025,WH003,2026-05-10,72,7089.85,510469.2
SAL0005627,P0011,WH003,2025-11-05,11,12266.95,134936.45
SAL0005628,P0101,WH004,2025-12-05,14,7703.08,107843.12
SAL0005629,P0009,WH007,2026-04-21,42,13538.59,568620.78
SAL0005630,P0135,WH007,2025-10-27,79,13819.48,1091738.92
SAL0005631,P0071,WH003,2026-03-11,12,10220.28,122643.36
SAL0005632,P0083,WH002,2026-05-24,17,2819.78,47936.26
SAL0005633,P0020,WH004,2025-08-17,78,13830.77,1078800.06
SAL0005634,P0114,WH007,2025-08-01,25,17232.19,430804.75
SAL0005635,P0089,WH002,2025-09-29,26,7891.09,205168.34
SAL0005636,P0005,WH001,2026-05-10,47,8142.68,382705.96
SAL0005637,P0112,WH008,2026-05-27,25,7497.58,187439.5
SAL0005638,P0055,WH007,2025-09-06,60,14208.97,852538.2
SAL0005639,P0089,WH006,2026-02-02,60,7891.09,473465.4
SAL0005640,P0015,WH005,2026-02-03,27,4962.3,133982.1
SAL0005641,P0004,WH001,2026-02-13,43,1797.79,77304.97
SAL0005642,P0078,WH006,2026-04-23,76,9150.16,695412.16
SAL0005643,P0120,WH006,2025-08-16,20,4392.45,87849.0
SAL0005644,P0113,WH008,2026-07-29,63,8027.64,505741.32
SAL0005645,P0021,WH002,2025-10-18,25,7447.62,186190.5
SAL0005646,P0137,WH003,2025-12-24,27,410.1,11072.7
SAL0005647,P0066,WH005,2025-08-26,52,4517.29,234899.08
SAL0005648,P0107,WH003,2025-10-08,10,6158.26,61582.6
SAL0005649,P0112,WH003,2025-11-23,50,7497.58,374879.0
SAL0005650,P0117,WH007,2026-06-18,30,10971.0,329130.0
SAL0005651,P0128,WH005,2026-05-24,1,14193.47,14193.47
SAL0005652,P0102,WH005,2026-01-17,54,11449.48,618271.92
SAL0005653,P0078,WH001,2025-09-29,4,9150.16,36600.64
SAL0005654,P0037,WH002,2026-03-08,7,1839.84,12878.88
SAL0005655,P0006,WH003,2026-01-09,30,5888.41,176652.3
SAL0005656,P0082,WH008,2026-03-28,65,11631.72,756061.8
SAL0005657,P0086,WH002,2026-04-28,29,6177.93,179159.97
SAL0005658,P0082,WH002,2026-07-08,25,11631.72,290793.0
SAL0005659,P0051,WH008,2026-06-05,40,7869.03,314761.2
SAL0005660,P0066,WH007,2026-07-01,26,4517.29,117449.54
SAL0005661,P0096,WH004,2026-02-17,17,13787.01,234379.17
SAL0005662,P0145,WH001,2025-08-31,31,10988.78,340652.18
SAL0005663,P0065,WH003,2026-01-17,61,8713.96,531551.56
SAL0005664,P0009,WH006,2026-08-01,8,13538.59,108308.72
SAL0005665,P0141,WH005,2026-06-01,69,3336.79,230238.51
SAL0005666,P0101,WH005,2026-02-01,1,7703.08,7703.08
SAL0005667,P0031,WH002,2025-10-18,79,3886.37,307023.23
SAL0005668,P0063,WH008,2026-01-24,71,9321.2,661805.2
SAL0005669,P0059,WH001,2025-09-01,46,11103.0,510738.0
SAL0005670,P0010,WH001,2026-03-01,20,12927.18,258543.6
SAL0005671,P0089,WH003,2025-12-05,40,7891.09,315643.6
SAL0005672,P0124,WH003,2025-09-13,2,3098.15,6196.3
SAL0005673,P0100,WH002,2025-11-26,61,937.89,57211.29
SAL0005674,P0090,WH002,2026-06-28,71,12387.89,879540.19
SAL0005675,P0026,WH002,2026-02-01,77,3320.79,255700.83
SAL0005676,P0077,WH004,2025-08-26,30,12721.04,381631.2
SAL0005677,P0017,WH001,2026-03-22,30,12869.16,386074.8
SAL0005678,P0068,WH002,2026-07-16,45,7651.09,344299.05
SAL0005679,P0023,WH007,2025-11-15,24,3399.02,81576.48
SAL0005680,P0009,WH001,2026-06-04,56,13538.59,758161.04
SAL0005681,P0045,WH006,2025-10-17,61,7353.86,448585.46
SAL0005682,P0147,WH005,2026-08-17,13,826.55,10745.15
SAL0005683,P0075,WH005,2026-05-04,56,11640.25,651854.0
SAL0005684,P0027,WH001,2025-09-24,15,9782.53,146737.95
SAL0005685,P0141,WH006,2026-08-10,11,3336.79,36704.69
SAL0005686,P0140,WH005,2026-05-01,12,9565.42,114785.04
SAL0005687,P0009,WH005,2025-12-26,3,13538.59,40615.77
SAL0005688,P0092,WH005,2026-04-05,24,11125.06,267001.44
SAL0005689,P0077,WH003,2025-11-10,9,12721.04,114489.36
SAL0005690,P0084,WH006,2025-10-24,46,383.71,17650.66
SAL0005691,P0077,WH008,2025-12-24,71,12721.04,903193.84
SAL0005692,P0029,WH003,2026-03-24,60,5999.79,359987.4
SAL0005693,P0150,WH001,2025-08-18,11,11200.18,123201.98
SAL0005694,P0073,WH001,2025-08-01,10,1439.34,14393.4
SAL0005695,P0088,WH004,2025-08-30,3,673.42,2020.26
SAL0005696,P0106,WH008,2026-05-11,19,12961.82,246274.58
SAL0005697,P0147,WH003,2025-11-17,2,826.55,1653.1
SAL0005698,P0038,WH001,2026-08-15,17,3005.11,51086.87
SAL0005699,P0095,WH008,2026-07-06,2,16693.57,33387.14
SAL0005700,P0039,WH003,2026-03-31,53,10521.02,557614.06
SAL0005701,P0143,WH004,2025-10-19,16,13992.71,223883.36
SAL0005702,P0054,WH001,2026-06-17,10,11936.62,119366.2
SAL0005703,P0110,WH001,2026-01-30,68,8117.34,551979.12
SAL0005704,P0112,WH001,2025-08-26,43,7497.58,322395.94
SAL0005705,P0052,WH001,2025-10-30,58,1381.73,80140.34
SAL0005706,P0035,WH002,2025-08-03,60,12109.87,726592.2
SAL0005707,P0037,WH006,2025-09-13,24,1839.84,44156.16
SAL0005708,P0078,WH006,2025-12-08,76,9150.16,695412.16
SAL0005709,P0061,WH003,2026-05-21,16,685.7,10971.2
SAL0005710,P0111,WH003,2026-03-04,9,10269.05,92421.45
SAL0005711,P0114,WH008,2026-03-02,6,17232.19,103393.14
SAL0005712,P0009,WH008,2026-07-15,65,13538.59,880008.35
SAL0005713,P0019,WH003,2026-01-02,78,11648.11,908552.58
SAL0005714,P0121,WH004,2025-09-08,24,5450.85,130820.4
SAL0005715,P0105,WH007,2026-03-12,10,1294.66,12946.6
SAL0005716,P0080,WH002,2026-03-04,73,12953.94,945637.62
SAL0005717,P0026,WH007,2026-07-27,27,3320.79,89661.33
SAL0005718,P0040,WH003,2025-10-18,3,3922.35,11767.05
SAL0005719,P0025,WH008,2026-07-30,38,7089.85,269414.3
SAL0005720,P0099,WH008,2026-08-05,73,12570.46,917643.58
SAL0005721,P0118,WH003,2026-03-21,74,9694.84,717418.16
SAL0005722,P0069,WH001,2025-08-23,73,4228.28,308664.44
SAL0005723,P0071,WH008,2025-08-27,17,10220.28,173744.76
SAL0005724,P0089,WH007,2026-01-19,48,7891.09,378772.32
SAL0005725,P0065,WH008,2026-03-08,49,8713.96,426984.04
SAL0005726,P0150,WH001,2026-03-11,43,11200.18,481607.74
SAL0005727,P0064,WH008,2026-01-14,7,6359.37,44515.59
SAL0005728,P0058,WH007,2025-09-02,68,5550.94,377463.92
SAL0005729,P0112,WH007,2026-03-19,74,7497.58,554820.92
SAL0005730,P0123,WH001,2026-03-22,21,5568.28,116933.88
SAL0005731,P0097,WH003,2025-09-05,78,1350.79,105361.62
SAL0005732,P0106,WH001,2026-02-10,25,12961.82,324045.5
SAL0005733,P0004,WH003,2026-01-09,61,1797.79,109665.19
SAL0005734,P0129,WH007,2026-01-24,28,5306.75,148589.0
SAL0005735,P0026,WH004,2026-07-23,78,3320.79,259021.62
SAL0005736,P0033,WH004,2025-12-06,52,14261.13,741578.76
SAL0005737,P0027,WH005,2025-10-20,13,9782.53,127172.89
SAL0005738,P0042,WH008,2025-11-07,34,10059.55,342024.7
SAL0005739,P0071,WH002,2025-11-24,67,10220.28,684758.76
SAL0005740,P0064,WH001,2026-07-12,4,6359.37,25437.48
SAL0005741,P0025,WH006,2026-07-13,44,7089.85,311953.4
SAL0005742,P0072,WH001,2026-07-31,15,2337.16,35057.4
SAL0005743,P0105,WH002,2026-04-17,8,1294.66,10357.28
SAL0005744,P0132,WH008,2026-08-05,5,17778.84,88894.2
SAL0005745,P0012,WH008,2025-10-02,66,14129.48,932545.68
SAL0005746,P0058,WH007,2026-06-15,73,5550.94,405218.62
SAL0005747,P0095,WH002,2025-12-02,46,16693.57,767904.22
SAL0005748,P0139,WH007,2026-01-05,65,16335.66,1061817.9
SAL0005749,P0101,WH005,2026-05-31,66,7703.08,508403.28
SAL0005750,P0108,WH002,2026-05-18,26,9691.84,251987.84
SAL0005751,P0059,WH003,2025-10-21,31,11103.0,344193.0
SAL0005752,P0117,WH001,2025-09-28,51,10971.0,559521.0
SAL0005753,P0109,WH002,2026-01-11,41,6650.85,272684.85
SAL0005754,P0022,WH003,2026-07-26,51,12421.92,633517.92
SAL0005755,P0065,WH002,2026-06-28,19,8713.96,165565.24
SAL0005756,P0050,WH006,2026-04-09,73,4526.14,330408.22
SAL0005757,P0004,WH003,2026-06-08,3,1797.79,5393.37
SAL0005758,P0102,WH004,2025-10-07,38,11449.48,435080.24
SAL0005759,P0043,WH008,2026-06-28,70,15848.89,1109422.3
SAL0005760,P0105,WH003,2025-12-28,45,1294.66,58259.7
SAL0005761,P0004,WH005,2026-02-03,71,1797.79,127643.09
SAL0005762,P0141,WH007,2026-01-15,41,3336.79,136808.39
SAL0005763,P0067,WH003,2026-02-24,25,486.56,12164.0
SAL0005764,P0055,WH002,2026-03-21,50,14208.97,710448.5
SAL0005765,P0096,WH004,2026-06-23,1,13787.01,13787.01
SAL0005766,P0065,WH008,2026-08-07,54,8713.96,470553.84
SAL0005767,P0075,WH008,2025-08-24,13,11640.25,151323.25
SAL0005768,P0130,WH004,2025-09-15,40,14491.67,579666.8
SAL0005769,P0120,WH003,2025-12-16,21,4392.45,92241.45
SAL0005770,P0086,WH002,2026-04-06,41,6177.93,253295.13
SAL0005771,P0062,WH008,2026-01-17,61,4668.52,284779.72
SAL0005772,P0112,WH004,2025-09-24,33,7497.58,247420.14
SAL0005773,P0126,WH006,2026-01-08,73,16061.16,1172464.68
SAL0005774,P0077,WH003,2026-06-22,29,12721.04,368910.16
SAL0005775,P0122,WH003,2026-04-24,55,17772.54,977489.7
SAL0005776,P0008,WH007,2025-08-30,32,13511.51,432368.32
SAL0005777,P0054,WH008,2026-07-19,11,11936.62,131302.82
SAL0005778,P0135,WH008,2025-08-12,52,13819.48,718612.96
SAL0005779,P0083,WH008,2026-03-30,36,2819.78,101512.08
SAL0005780,P0103,WH003,2026-02-22,31,12534.03,388554.93
SAL0005781,P0100,WH004,2026-02-05,14,937.89,13130.46
SAL0005782,P0032,WH001,2025-11-15,63,4077.66,256892.58
SAL0005783,P0062,WH002,2026-05-03,52,4668.52,242763.04
SAL0005784,P0030,WH005,2026-06-17,54,11747.59,634369.86
SAL0005785,P0106,WH005,2026-08-16,50,12961.82,648091.0
SAL0005786,P0039,WH008,2025-12-25,54,10521.02,568135.08
SAL0005787,P0133,WH002,2026-01-24,73,10911.61,796547.53
SAL0005788,P0022,WH001,2026-03-22,35,12421.92,434767.2
SAL0005789,P0150,WH007,2026-03-28,30,11200.18,336005.4
SAL0005790,P0128,WH007,2026-01-14,55,14193.47,780640.85
SAL0005791,P0029,WH007,2026-07-06,1,5999.79,5999.79
SAL0005792,P0042,WH007,2026-05-11,15,10059.55,150893.25
SAL0005793,P0060,WH002,2026-01-20,25,5035.5,125887.5
SAL0005794,P0119,WH003,2026-02-27,20,15091.44,301828.8
SAL0005795,P0077,WH006,2026-01-02,71,12721.04,903193.84
SAL0005796,P0096,WH002,2025-08-29,16,13787.01,220592.16
SAL0005797,P0086,WH002,2026-03-17,52,6177.93,321252.36
SAL0005798,P0112,WH006,2025-11-21,65,7497.58,487342.7
SAL0005799,P0084,WH004,2026-07-30,70,383.71,26859.7
SAL0005800,P0006,WH005,2026-07-21,1,5888.41,5888.41
SAL0005801,P0073,WH008,2025-11-16,16,1439.34,23029.44
SAL0005802,P0077,WH005,2025-12-22,27,12721.04,343468.08
SAL0005803,P0031,WH008,2025-09-19,18,3886.37,69954.66
SAL0005804,P0039,WH003,2026-08-11,77,10521.02,810118.54
SAL0005805,P0050,WH006,2026-07-16,44,4526.14,199150.16
SAL0005806,P0078,WH007,2026-06-19,50,9150.16,457508.0
SAL0005807,P0126,WH007,2026-02-09,74,16061.16,1188525.84
SAL0005808,P0109,WH003,2026-04-23,14,6650.85,93111.9
SAL0005809,P0088,WH004,2026-03-30,52,673.42,35017.84
SAL0005810,P0015,WH003,2026-03-15,75,4962.3,372172.5
SAL0005811,P0051,WH006,2026-06-28,50,7869.03,393451.5
SAL0005812,P0023,WH006,2026-03-04,17,3399.02,57783.34
SAL0005813,P0010,WH001,2026-05-19,3,12927.18,38781.54
SAL0005814,P0073,WH004,2026-02-01,62,1439.34,89239.08
SAL0005815,P0113,WH006,2025-09-19,21,8027.64,168580.44
SAL0005816,P0077,WH006,2026-04-28,33,12721.04,419794.32
SAL0005817,P0032,WH004,2025-12-01,1,4077.66,4077.66
SAL0005818,P0113,WH007,2025-09-04,70,8027.64,561934.8
SAL0005819,P0065,WH002,2025-10-20,56,8713.96,487981.76
SAL0005820,P0101,WH007,2026-06-30,4,7703.08,30812.32
SAL0005821,P0018,WH002,2025-12-28,22,1249.34,27485.48
SAL0005822,P0031,WH001,2026-02-15,77,3886.37,299250.49
SAL0005823,P0054,WH007,2025-08-03,58,11936.62,692323.96
SAL0005824,P0063,WH006,2026-07-02,44,9321.2,410132.8
SAL0005825,P0001,WH004,2025-12-09,57,11805.32,672903.24
SAL0005826,P0009,WH004,2025-10-16,40,13538.59,541543.6
SAL0005827,P0120,WH008,2025-08-27,56,4392.45,245977.2
SAL0005828,P0092,WH002,2026-08-04,63,11125.06,700878.78
SAL0005829,P0090,WH007,2026-08-10,39,12387.89,483127.71
SAL0005830,P0116,WH005,2026-04-06,7,9441.89,66093.23
SAL0005831,P0056,WH005,2026-01-08,14,189.21,2648.94
SAL0005832,P0003,WH006,2026-07-30,18,10805.71,194502.78
SAL0005833,P0130,WH002,2025-11-23,55,14491.67,797041.85
SAL0005834,P0054,WH006,2026-05-11,56,11936.62,668450.72
SAL0005835,P0037,WH003,2026-04-04,57,1839.84,104870.88
SAL0005836,P0097,WH004,2026-02-09,58,1350.79,78345.82
SAL0005837,P0012,WH007,2026-01-09,25,14129.48,353237.0
SAL0005838,P0112,WH007,2026-01-01,70,7497.58,524830.6
SAL0005839,P0078,WH006,2026-08-13,3,9150.16,27450.48
SAL0005840,P0140,WH001,2026-05-01,21,9565.42,200873.82
SAL0005841,P0090,WH007,2026-05-21,32,12387.89,396412.48
SAL0005842,P0144,WH005,2026-01-25,2,13859.79,27719.58
SAL0005843,P0072,WH006,2026-08-05,20,2337.16,46743.2
SAL0005844,P0092,WH003,2025-12-07,75,11125.06,834379.5
SAL0005845,P0007,WH004,2026-05-28,18,542.22,9759.96
SAL0005846,P0015,WH008,2025-10-25,54,4962.3,267964.2
SAL0005847,P0105,WH007,2025-11-08,75,1294.66,97099.5
SAL0005848,P0072,WH008,2026-01-02,36,2337.16,84137.76
SAL0005849,P0074,WH003,2026-01-14,76,10068.76,765225.76
SAL0005850,P0143,WH008,2025-10-22,61,13992.71,853555.31
SAL0005851,P0062,WH006,2026-03-15,60,4668.52,280111.2
SAL0005852,P0146,WH004,2025-11-13,36,12971.8,466984.8
SAL0005853,P0046,WH004,2025-10-24,44,4393.97,193334.68
SAL0005854,P0105,WH002,2026-02-11,68,1294.66,88036.88
SAL0005855,P0109,WH002,2026-02-24,66,6650.85,438956.1
SAL0005856,P0061,WH008,2026-06-28,44,685.7,30170.8
SAL0005857,P0121,WH001,2026-07-14,77,5450.85,419715.45
SAL0005858,P0043,WH001,2025-12-28,29,15848.89,459617.81
SAL0005859,P0099,WH007,2025-11-24,48,12570.46,603382.08
SAL0005860,P0055,WH008,2025-10-16,36,14208.97,511522.92
SAL0005861,P0133,WH003,2026-02-25,8,10911.61,87292.88
SAL0005862,P0112,WH002,2026-07-01,5,7497.58,37487.9
SAL0005863,P0143,WH004,2025-08-12,78,13992.71,1091431.38
SAL0005864,P0091,WH002,2026-02-17,47,10637.54,499964.38
SAL0005865,P0016,WH008,2026-03-13,43,3864.55,166175.65
SAL0005866,P0057,WH004,2026-07-03,10,1071.29,10712.9
SAL0005867,P0102,WH002,2026-02-01,10,11449.48,114494.8
SAL0005868,P0025,WH004,2025-11-15,6,7089.85,42539.1
SAL0005869,P0022,WH008,2025-09-22,16,12421.92,198750.72
SAL0005870,P0123,WH003,2025-08-19,60,5568.28,334096.8
SAL0005871,P0087,WH002,2025-10-04,26,12269.88,319016.88
SAL0005872,P0144,WH005,2025-08-12,21,13859.79,291055.59
SAL0005873,P0143,WH005,2026-04-29,58,13992.71,811577.18
SAL0005874,P0082,WH004,2026-04-12,41,11631.72,476900.52
SAL0005875,P0102,WH003,2025-09-05,30,11449.48,343484.4
SAL0005876,P0141,WH004,2025-08-03,5,3336.79,16683.95
SAL0005877,P0024,WH003,2025-10-22,10,10854.56,108545.6
SAL0005878,P0141,WH008,2026-03-20,11,3336.79,36704.69
SAL0005879,P0036,WH001,2026-06-03,63,11599.04,730739.52
SAL0005880,P0049,WH002,2026-06-01,7,8075.59,56529.13
SAL0005881,P0082,WH003,2026-04-01,59,11631.72,686271.48
SAL0005882,P0048,WH008,2026-05-23,12,5653.52,67842.24
SAL0005883,P0097,WH004,2025-10-05,64,1350.79,86450.56
SAL0005884,P0102,WH007,2025-10-13,41,11449.48,469428.68
SAL0005885,P0006,WH007,2026-08-10,60,5888.41,353304.6
SAL0005886,P0068,WH001,2026-02-05,72,7651.09,550878.48
SAL0005887,P0014,WH007,2025-08-24,28,9958.36,278834.08
SAL0005888,P0030,WH004,2025-09-03,63,11747.59,740098.17
SAL0005889,P0110,WH005,2025-12-07,3,8117.34,24352.02
SAL0005890,P0008,WH005,2025-09-28,32,13511.51,432368.32
SAL0005891,P0066,WH002,2026-07-06,21,4517.29,94863.09
SAL0005892,P0132,WH006,2025-12-16,55,17778.84,977836.2
SAL0005893,P0084,WH002,2026-07-12,18,383.71,6906.78
SAL0005894,P0120,WH007,2025-10-18,53,4392.45,232799.85
SAL0005895,P0053,WH001,2026-04-26,75,4950.69,371301.75
SAL0005896,P0099,WH007,2026-06-29,61,12570.46,766798.06
SAL0005897,P0074,WH005,2026-02-16,50,10068.76,503438.0
SAL0005898,P0143,WH008,2026-07-23,8,13992.71,111941.68
SAL0005899,P0100,WH003,2026-03-04,12,937.89,11254.68
SAL0005900,P0129,WH005,2025-10-15,51,5306.75,270644.25
SAL0005901,P0150,WH006,2025-10-01,66,11200.18,739211.88
SAL0005902,P0015,WH002,2026-05-12,41,4962.3,203454.3
SAL0005903,P0022,WH004,2026-02-05,22,12421.92,273282.24
SAL0005904,P0048,WH007,2025-08-03,9,5653.52,50881.68
SAL0005905,P0117,WH001,2025-08-02,78,10971.0,855738.0
SAL0005906,P0073,WH006,2026-07-01,79,1439.34,113707.86
SAL0005907,P0120,WH005,2025-11-17,11,4392.45,48316.95
SAL0005908,P0017,WH003,2025-08-12,13,12869.16,167299.08
SAL0005909,P0106,WH006,2026-03-21,56,12961.82,725861.92
SAL0005910,P0083,WH008,2026-01-13,28,2819.78,78953.84
SAL0005911,P0104,WH008,2026-06-06,64,13530.23,865934.72
SAL0005912,P0091,WH003,2025-08-28,64,10637.54,680802.56
SAL0005913,P0049,WH003,2026-01-20,70,8075.59,565291.3
SAL0005914,P0059,WH001,2025-12-23,55,11103.0,610665.0
SAL0005915,P0138,WH008,2026-06-23,37,14687.9,543452.3
SAL0005916,P0030,WH003,2026-04-19,33,11747.59,387670.47
SAL0005917,P0085,WH003,2026-06-08,25,1427.09,35677.25
SAL0005918,P0021,WH008,2025-11-27,23,7447.62,171295.26
SAL0005919,P0034,WH005,2026-05-12,60,12148.61,728916.6
SAL0005920,P0073,WH001,2026-02-11,56,1439.34,80603.04
