order_id,order_date,customer_type,order_status
O0002082,2026-07-31,Repeat,Delivered
O0002083,2026-03-01,New,Delivered
O0002084,2025-09-30,New,Delivered
O0002085,2026-02-27,Repeat,Delivered
O0002086,2026-03-20,Repeat,Delivered
O0002087,2026-04-07,Repeat,Delivered
O0002088,2026-01-10,Repeat,Cancelled
O0002089,2025-10-30,New,Delivered
O0002090,2026-03-08,New,Delivered
O0002091,2026-06-28,Repeat,Delivered
O0002092,2026-08-05,Repeat,Delivered
O0002093,2025-10-06,Repeat,Cancelled
O0002094,2025-12-15,New,Delivered
O0002095,2026-03-18,Repeat,Delivered
O0002096,2025-10-10,New,Delivered
O0002097,2025-09-02,New,Delivered
O0002098,2025-08-13,New,Delivered
O0002099,2026-07-25,Repeat,Delivered
O0002100,2026-07-29,Repeat,Delivered
O0002101,2026-01-28,New,Delivered
O0002102,2026-08-04,New,Delivered
O0002103,2026-01-06,Repeat,Delivered
O0002104,2025-10-15,Repeat,Cancelled
O0002105,2026-01-03,New,Delivered
O0002106,2025-12-10,Repeat,Delivered
O0002107,2026-07-10,Repeat,Delivered
O0002108,2025-10-02,New,Delivered
O0002109,2025-08-11,New,Delivered
O0002110,2026-03-12,Repeat,Delivered
O0002111,2026-02-21,New,Delivered
O0002112,2025-11-30,New,Delivered
O0002113,2025-11-21,Repeat,Delivered
O0002114,2025-09-24,New,Delivered
O0002115,2025-08-14,Repeat,Delivered
O0002116,2025-10-31,Repeat,Delivered
O0002117,2026-06-15,Repeat,Delivered
O0002118,2026-02-14,New,Delivered
O0002119,2025-08-27,New,Delivered
O0002120,2025-11-14,New,Delivered
O0002121,2026-08-03,Repeat,Delivered
O0002122,2025-11-30,Repeat,Cancelled
O0002123,2025-08-02,New,Delivered
O0002124,2026-07-04,New,Delivered
O0002125,2026-06-07,Repeat,Delivered
O0002126,2026-03-23,New,Delivered
O0002127,2026-04-04,New,Delivered
O0002128,2025-12-29,Repeat,Delivered
O0002129,2025-11-06,New,Delivered
O0002130,2026-02-23,New,Delivered
O0002131,2026-03-13,Repeat,Returned
O0002132,2025-08-02,Repeat,Delivered
O0002133,2026-03-06,New,Delivered
O0002134,2026-07-18,Repeat,Delivered
O0002135,2026-07-17,Repeat,Delivered
O0002136,2026-07-11,New,Delivered
O0002137,2025-10-15,Repeat,Delivered
O0002138,2026-03-08,New,Delivered
O0002139,2025-09-23,New,Delivered
O0002140,2025-10-10,New,Delivered
O0002141,2026-08-15,Repeat,Delivered
O0002142,2026-08-17,New,Delivered
O0002143,2026-06-16,Repeat,Returned
O0002144,2025-11-10,Repeat,Delivered
O0002145,2026-08-13,New,Delivered
O0002146,2026-06-09,Repeat,Delivered
O0002147,2025-10-10,New,Delivered
O0002148,2025-11-20,New,Cancelled
O0002149,2026-01-08,New,Delivered
O0002150,2026-01-04,New,Delivered
O0002151,2026-06-20,New,Delivered
O0002152,2025-09-01,Repeat,Delivered
O0002153,2025-12-20,New,Delivered
O0002154,2026-05-25,New,Delivered
O0002155,2025-11-11,New,Delivered
O0002156,2025-10-01,New,Delivered
O0002157,2026-01-11,New,Delivered
O0002158,2026-04-10,New,Delivered
O0002159,2026-02-17,New,Delivered
O0002160,2026-03-19,New,Cancelled
O0002161,2026-07-24,New,Delivered
O0002162,2026-01-02,New,Delivered
O0002163,2026-03-01,New,Delivered
O0002164,2026-03-25,Repeat,Delivered
O0002165,2026-06-25,Repeat,Delivered
O0002166,2026-06-28,Repeat,Delivered
O0002167,2026-04-21,New,Delivered
O0002168,2026-06-13,New,Delivered
O0002169,2026-07-31,New,Delivered
O0002170,2026-05-26,New,Delivered
O0002171,2026-03-08,New,Delivered
O0002172,2025-09-20,New,Cancelled
O0002173,2026-01-25,New,Delivered
O0002174,2026-04-06,New,Cancelled
O0002175,2025-11-21,New,Delivered
O0002176,2025-10-23,New,Delivered
O0002177,2026-02-10,New,Delivered
O0002178,2025-09-22,New,Delivered
O0002179,2025-12-31,New,Cancelled
O0002180,2026-03-14,New,Returned
O0002181,2026-08-11,New,Delivered
O0002182,2025-08-14,New,Delivered
O0002183,2025-12-04,New,Delivered
O0002184,2026-07-24,New,Delivered
O0002185,2026-04-20,Repeat,Delivered
O0002186,2025-12-17,Repeat,Delivered
O0002187,2025-09-20,Repeat,Delivered
O0002188,2026-08-13,New,Delivered
O0002189,2025-11-20,New,Delivered
O0002190,2026-01-17,New,Delivered
O0002191,2025-08-14,Repeat,Delivered
O0002192,2025-08-26,Repeat,Delivered
O0002193,2026-07-23,Repeat,Delivered
O0002194,2026-05-21,New,Delivered
O0002195,2026-07-20,New,Delivered
O0002196,2026-06-30,New,Delivered
O0002197,2026-02-06,Repeat,Delivered
O0002198,2025-09-14,New,Delivered
O0002199,2026-07-15,New,Delivered
O0002200,2026-08-16,New,Delivered
O0002201,2025-11-29,Repeat,Delivered
O0002202,2026-03-18,New,Delivered
O0002203,2026-08-16,Repeat,Delivered
O0002204,2026-08-06,New,Delivered
O0002205,2026-07-31,New,Delivered
O0002206,2025-12-23,New,Delivered
O0002207,2025-12-15,Repeat,Delivered
O0002208,2026-06-21,Repeat,Delivered
O0002209,2026-02-17,New,Delivered
O0002210,2025-09-29,New,Delivered
O0002211,2025-11-23,New,Delivered
O0002212,2026-03-21,New,Delivered
O0002213,2026-02-09,New,Delivered
O0002214,2026-04-18,Repeat,Delivered
O0002215,2025-09-03,New,Delivered
O0002216,2026-06-17,New,Delivered
O0002217,2025-09-16,Repeat,Delivered
O0002218,2025-08-02,Repeat,Delivered
O0002219,2026-02-26,New,Delivered
O0002220,2026-02-17,New,Delivered
O0002221,2026-03-11,Repeat,Delivered
O0002222,2026-01-03,New,Delivered
O0002223,2026-02-08,New,Delivered
O0002224,2026-05-20,Repeat,Delivered
O0002225,2026-01-04,Repeat,Delivered
O0002226,2025-10-25,Repeat,Delivered
O0002227,2026-06-06,New,Delivered
O0002228,2026-01-21,New,Delivered
O0002229,2026-05-30,New,Delivered
O0002230,2026-06-09,New,Delivered
O0002231,2026-02-08,New,Delivered
O0002232,2026-06-06,New,Delivered
O0002233,2025-08-22,New,Returned
O0002234,2026-01-01,Repeat,Returned
O0002235,2026-08-04,Repeat,Returned
O0002236,2026-03-19,New,Delivered
O0002237,2026-07-19,New,Delivered
O0002238,2025-10-20,New,Delivered
O0002239,2025-10-06,New,Delivered
O0002240,2026-04-16,New,Delivered
O0002241,2025-10-12,Repeat,Delivered
O0002242,2026-02-10,New,Delivered
O0002243,2026-01-24,New,Delivered
O0002244,2026-07-01,New,Delivered
O0002245,2026-06-18,New,Delivered
O0002246,2025-11-21,New,Delivered
O0002247,2026-04-06,Repeat,Returned
O0002248,2025-11-12,Repeat,Delivered
O0002249,2026-05-03,Repeat,Delivered
O0002250,2026-04-25,New,Delivered
O0002251,2026-05-18,Repeat,Delivered
O0002252,2026-05-21,New,Delivered
O0002253,2026-02-24,Repeat,Delivered
O0002254,2025-08-17,New,Delivered
O0002255,2026-08-01,Repeat,Delivered
O0002256,2026-02-11,New,Delivered
O0002257,2025-11-05,Repeat,Delivered
O0002258,2026-05-30,New,Delivered
O0002259,2025-10-01,New,Delivered
O0002260,2026-04-01,New,Delivered
O0002261,2026-07-13,New,Delivered
O0002262,2026-01-17,New,Delivered
O0002263,2026-02-13,New,Delivered
O0002264,2026-06-10,New,Delivered
O0002265,2026-02-22,New,Delivered
O0002266,2026-03-27,New,Delivered
O0002267,2025-12-07,New,Delivered
O0002268,2025-11-26,New,Delivered
O0002269,2026-02-08,New,Delivered
O0002270,2025-12-22,New,Delivered
O0002271,2025-08-28,Repeat,Delivered
O0002272,2025-11-24,Repeat,Delivered
O0002273,2026-03-25,Repeat,Delivered
O0002274,2026-04-13,New,Delivered
O0002275,2026-02-15,Repeat,Delivered
O0002276,2026-08-05,New,Delivered
O0002277,2026-08-10,New,Delivered
O0002278,2026-04-01,Repeat,Delivered
O0002279,2026-01-27,Repeat,Delivered
O0002280,2026-03-09,Repeat,Delivered
O0002281,2025-09-14,New,Delivered
O0002282,2026-06-23,New,Delivered
O0002283,2025-08-06,New,Delivered
O0002284,2026-05-11,New,Delivered
O0002285,2025-12-03,Repeat,Delivered
O0002286,2025-11-18,New,Delivered
O0002287,2026-01-04,New,Delivered
O0002288,2026-06-09,New,Delivered
O0002289,2025-10-22,New,Delivered
O0002290,2026-08-01,Repeat,Delivered
O0002291,2025-11-22,New,Delivered
O0002292,2025-10-24,New,Delivered
O0002293,2026-05-31,New,Delivered
O0002294,2026-03-31,New,Delivered
O0002295,2026-06-14,Repeat,Delivered
O0002296,2026-01-18,New,Delivered
O0002297,2026-05-06,New,Delivered
O0002298,2026-02-24,New,Delivered
O0002299,2026-08-17,Repeat,Delivered
O0002300,2026-03-11,New,Delivered
O0002301,2025-10-26,Repeat,Delivered
O0002302,2026-07-18,New,Cancelled
O0002303,2025-11-02,Repeat,Delivered
O0002304,2026-05-20,New,Returned
O0002305,2026-01-29,New,Delivered
O0002306,2026-05-14,New,Delivered
O0002307,2026-07-12,New,Delivered
O0002308,2025-08-21,New,Delivered
O0002309,2026-03-16,New,Delivered
O0002310,2026-02-20,New,Delivered
O0002311,2025-11-28,Repeat,Delivered
O0002312,2026-07-14,New,Delivered
O0002313,2026-06-29,Repeat,Delivered
O0002314,2025-12-21,New,Delivered
O0002315,2025-11-20,Repeat,Delivered
O0002316,2026-07-07,New,Delivered
O0002317,2025-11-14,New,Delivered
O0002318,2026-04-07,New,Delivered
O0002319,2025-10-25,New,Delivered
O0002320,2026-04-25,New,Delivered
O0002321,2026-02-19,Repeat,Delivered
O0002322,2025-12-31,New,Delivered
O0002323,2026-04-26,Repeat,Delivered
O0002324,2025-12-02,New,Cancelled
O0002325,2025-09-11,New,Delivered
O0002326,2026-03-18,Repeat,Delivered
O0002327,2026-07-11,Repeat,Delivered
O0002328,2025-12-07,New,Delivered
O0002329,2025-11-09,New,Delivered
O0002330,2026-06-05,New,Cancelled
O0002331,2025-09-26,New,Delivered
O0002332,2026-05-07,New,Delivered
O0002333,2025-12-25,Repeat,Delivered
O0002334,2025-08-01,New,Delivered
O0002335,2025-10-20,New,Delivered
O0002336,2026-01-25,Repeat,Delivered
O0002337,2026-05-13,New,Delivered
O0002338,2026-03-04,Repeat,Returned
O0002339,2026-02-06,New,Delivered
O0002340,2026-01-26,New,Delivered
O0002341,2025-08-30,New,Delivered
O0002342,2026-05-17,Repeat,Returned
O0002343,2026-03-03,New,Delivered
O0002344,2026-07-20,Repeat,Delivered
O0002345,2026-06-10,New,Delivered
O0002346,2026-02-01,Repeat,Cancelled
O0002347,2025-12-16,New,Delivered
O0002348,2025-11-14,Repeat,Delivered
O0002349,2026-08-05,New,Delivered
O0002350,2026-03-12,New,Cancelled
O0002351,2025-08-26,New,Delivered
O0002352,2025-12-05,New,Delivered
O0002353,2026-04-07,New,Delivered
O0002354,2026-01-08,Repeat,Delivered
O0002355,2025-11-25,New,Delivered
O0002356,2025-12-07,New,Delivered
O0002357,2026-01-23,New,Delivered
O0002358,2026-05-30,New,Delivered
O0002359,2025-08-27,Repeat,Delivered
O0002360,2025-08-22,New,Delivered
O0002361,2025-09-04,New,Delivered
O0002362,2026-06-18,New,Delivered
O0002363,2026-05-30,New,Delivered
O0002364,2025-08-08,New,Delivered
O0002365,2026-03-03,New,Delivered
O0002366,2026-07-17,Repeat,Delivered
O0002367,2026-02-24,Repeat,Delivered
O0002368,2026-06-14,Repeat,Delivered
O0002369,2026-05-27,Repeat,Delivered
O0002370,2025-10-04,New,Delivered
O0002371,2025-08-17,New,Delivered
O0002372,2025-10-08,New,Delivered
O0002373,2025-09-06,New,Delivered
O0002374,2026-05-28,New,Delivered
O0002375,2026-06-28,Repeat,Delivered
O0002376,2026-04-16,New,Delivered
O0002377,2025-10-13,New,Delivered
O0002378,2026-07-14,New,Delivered
O0002379,2026-04-01,New,Delivered
O0002380,2025-10-23,Repeat,Delivered
O0002381,2026-06-05,Repeat,Delivered
O0002382,2026-01-29,New,Delivered
O0002383,2025-10-02,Repeat,Delivered
O0002384,2026-04-19,New,Cancelled
O0002385,2026-06-15,New,Delivered
O0002386,2025-09-30,New,Delivered
O0002387,2026-04-26,New,Cancelled
O0002388,2026-02-14,New,Delivered
O0002389,2025-09-09,New,Delivered
O0002390,2026-03-07,Repeat,Delivered
O0002391,2025-10-19,Repeat,Delivered
O0002392,2026-07-23,New,Delivered
O0002393,2026-03-01,New,Delivered
O0002394,2026-01-01,Repeat,Returned
O0002395,2026-02-12,Repeat,Delivered
O0002396,2026-05-17,New,Delivered
O0002397,2025-08-13,New,Delivered
O0002398,2026-05-10,Repeat,Delivered
O0002399,2025-09-16,New,Delivered
O0002400,2025-08-15,New,Delivered
O0002401,2026-03-19,Repeat,Delivered
O0002402,2025-09-06,New,Delivered
O0002403,2026-08-15,New,Delivered
O0002404,2025-10-16,New,Delivered
O0002405,2025-09-22,New,Delivered
O0002406,2026-06-04,Repeat,Delivered
O0002407,2026-04-23,New,Delivered
O0002408,2026-08-11,Repeat,Delivered
O0002409,2026-06-30,New,Delivered
O0002410,2026-08-04,New,Delivered
O0002411,2026-06-12,Repeat,Delivered
O0002412,2026-05-02,Repeat,Delivered
O0002413,2025-10-04,New,Delivered
O0002414,2026-01-11,New,Delivered
O0002415,2025-11-27,New,Delivered
O0002416,2025-09-26,Repeat,Delivered
O0002417,2026-01-06,Repeat,Delivered
O0002418,2025-12-12,Repeat,Delivered
O0002419,2025-09-11,Repeat,Delivered
O0002420,2025-08-27,New,Delivered
O0002421,2025-12-18,New,Delivered
O0002422,2025-11-04,New,Delivered
O0002423,2026-06-07,New,Delivered
O0002424,2025-10-29,Repeat,Delivered
O0002425,2025-08-10,New,Delivered
O0002426,2025-09-18,New,Delivered
O0002427,2026-02-12,Repeat,Delivered
O0002428,2025-12-13,Repeat,Delivered
O0002429,2026-06-15,New,Delivered
O0002430,2025-09-07,New,Delivered
O0002431,2026-03-15,New,Delivered
O0002432,2026-01-02,New,Returned
O0002433,2026-05-25,New,Delivered
O0002434,2025-08-17,Repeat,Delivered
O0002435,2025-11-22,Repeat,Delivered
O0002436,2025-10-30,Repeat,Delivered
O0002437,2025-12-03,New,Delivered
O0002438,2025-11-28,New,Cancelled
O0002439,2026-05-19,New,Delivered
O0002440,2025-08-17,Repeat,Delivered
O0002441,2025-10-20,New,Delivered
O0002442,2025-11-13,New,Delivered
O0002443,2026-07-31,New,Delivered
O0002444,2026-01-28,Repeat,Returned
O0002445,2026-02-17,New,Delivered
O0002446,2026-04-12,New,Delivered
O0002447,2025-11-02,New,Delivered
O0002448,2026-03-22,New,Cancelled
O0002449,2025-09-22,New,Delivered
O0002450,2026-05-16,Repeat,Delivered
O0002451,2025-10-20,New,Delivered
O0002452,2026-07-30,Repeat,Delivered
O0002453,2025-08-13,New,Delivered
O0002454,2026-05-28,New,Delivered
O0002455,2026-03-19,Repeat,Returned
O0002456,2025-09-24,New,Delivered
O0002457,2026-06-15,New,Delivered
O0002458,2025-12-24,Repeat,Delivered
O0002459,2025-08-09,New,Delivered
O0002460,2025-08-11,Repeat,Delivered
O0002461,2025-09-07,Repeat,Delivered
O0002462,2025-09-21,New,Delivered
O0002463,2026-01-23,New,Delivered
O0002464,2025-08-25,New,Delivered
O0002465,2026-02-04,New,Delivered
O0002466,2025-11-04,New,Delivered
O0002467,2026-04-04,New,Returned
O0002468,2025-09-25,New,Delivered
O0002469,2026-08-03,New,Delivered
O0002470,2025-12-11,New,Delivered
O0002471,2026-01-18,New,Returned
O0002472,2026-04-10,Repeat,Cancelled
O0002473,2025-10-17,New,Delivered
O0002474,2025-11-15,New,Delivered
O0002475,2025-12-16,Repeat,Delivered
O0002476,2026-03-22,Repeat,Delivered
O0002477,2026-07-13,Repeat,Delivered
O0002478,2026-05-06,New,Delivered
O0002479,2025-08-04,Repeat,Delivered
O0002480,2025-12-27,New,Delivered
O0002481,2026-02-22,New,Delivered
O0002482,2026-02-14,New,Delivered
O0002483,2025-12-19,New,Delivered
O0002484,2025-08-20,New,Returned
O0002485,2025-09-15,Repeat,Delivered
O0002486,2026-07-10,Repeat,Delivered
O0002487,2026-03-17,New,Delivered
O0002488,2025-11-01,Repeat,Delivered
O0002489,2026-05-18,New,Delivered
O0002490,2025-11-28,New,Delivered
O0002491,2026-02-03,Repeat,Delivered
O0002492,2025-08-01,Repeat,Cancelled
O0002493,2026-04-30,New,Cancelled
O0002494,2026-06-14,Repeat,Delivered
O0002495,2025-10-15,New,Delivered
O0002496,2026-06-17,Repeat,Delivered
O0002497,2025-10-14,Repeat,Delivered
O0002498,2026-05-07,Repeat,Delivered
O0002499,2025-10-28,Repeat,Delivered
O0002500,2026-01-23,New,Delivered
O0002501,2026-01-02,New,Delivered
O0002502,2025-08-31,Repeat,Delivered
O0002503,2025-09-03,New,Delivered
O0002504,2026-08-05,Repeat,Delivered
O0002505,2025-09-26,New,Cancelled
O0002506,2026-01-21,Repeat,Delivered
O0002507,2026-04-01,Repeat,Delivered
O0002508,2026-03-23,New,Delivered
O0002509,2026-05-14,New,Returned
O0002510,2025-12-07,New,Delivered
O0002511,2026-07-24,Repeat,Cancelled
O0002512,2025-12-19,New,Delivered
O0002513,2026-01-22,New,Delivered
O0002514,2025-08-12,New,Delivered
O0002515,2026-01-01,New,Delivered
O0002516,2026-06-18,New,Returned
O0002517,2026-04-01,Repeat,Cancelled
O0002518,2026-05-19,New,Delivered
O0002519,2026-03-07,New,Delivered
O0002520,2025-11-23,New,Delivered
O0002521,2026-04-26,New,Delivered
O0002522,2026-04-14,New,Delivered
O0002523,2025-12-07,New,Delivered
O0002524,2025-08-22,Repeat,Delivered
O0002525,2025-08-20,New,Delivered
O0002526,2026-07-14,Repeat,Delivered
O0002527,2026-05-13,New,Delivered
O0002528,2026-06-11,New,Delivered
O0002529,2026-08-03,Repeat,Delivered
O0002530,2026-03-26,New,Delivered
O0002531,2025-08-20,New,Delivered
O0002532,2025-08-16,Repeat,Delivered
O0002533,2025-11-12,New,Cancelled
O0002534,2025-10-13,New,Delivered
O0002535,2025-10-06,New,Delivered
O0002536,2025-11-20,New,Delivered
O0002537,2026-01-09,New,Delivered
O0002538,2026-08-01,Repeat,Delivered
O0002539,2025-10-21,New,Delivered
O0002540,2025-08-09,Repeat,Delivered
O0002541,2026-01-10,Repeat,Delivered
O0002542,2026-05-01,Repeat,Delivered
O0002543,2026-02-12,Repeat,Delivered
O0002544,2026-07-12,Repeat,Delivered
O0002545,2025-09-10,New,Delivered
O0002546,2026-08-03,New,Delivered
O0002547,2025-12-17,New,Delivered
O0002548,2025-10-24,Repeat,Delivered
O0002549,2026-07-03,New,Cancelled
O0002550,2026-01-24,Repeat,Delivered
O0002551,2026-03-23,New,Delivered
O0002552,2026-02-16,Repeat,Delivered
O0002553,2026-03-01,Repeat,Delivered
O0002554,2025-09-26,Repeat,Delivered
O0002555,2026-02-19,Repeat,Delivered
O0002556,2025-10-31,Repeat,Delivered
O0002557,2025-11-26,New,Delivered
O0002558,2026-02-03,Repeat,Cancelled
O0002559,2025-12-08,New,Delivered
O0002560,2026-08-02,Repeat,Delivered
O0002561,2026-05-04,New,Delivered
O0002562,2025-10-04,New,Delivered
O0002563,2026-01-30,Repeat,Cancelled
O0002564,2026-03-20,Repeat,Delivered
O0002565,2026-02-10,New,Delivered
O0002566,2025-08-22,New,Delivered
O0002567,2025-09-22,Repeat,Cancelled
O0002568,2026-03-06,New,Delivered
O0002569,2026-05-14,New,Delivered
O0002570,2025-08-22,New,Delivered
O0002571,2025-09-30,New,Delivered
O0002572,2026-02-26,New,Delivered
O0002573,2026-08-16,New,Delivered
O0002574,2025-08-01,New,Delivered
O0002575,2025-09-22,Repeat,Delivered
O0002576,2026-01-02,Repeat,Delivered
O0002577,2026-01-04,Repeat,Delivered
O0002578,2025-09-25,Repeat,Delivered
O0002579,2026-05-06,New,Delivered
O0002580,2025-10-12,New,Delivered
O0002581,2025-12-19,Repeat,Delivered
O0002582,2026-04-25,New,Delivered
O0002583,2026-04-27,New,Cancelled
O0002584,2025-09-02,New,Delivered
O0002585,2025-08-23,New,Delivered
O0002586,2026-07-14,New,Delivered
O0002587,2026-07-21,New,Delivered
O0002588,2026-02-13,Repeat,Delivered
O0002589,2025-11-09,New,Delivered
O0002590,2026-01-22,New,Delivered
O0002591,2026-05-31,New,Delivered
O0002592,2026-07-12,Repeat,Delivered
O0002593,2026-05-31,Repeat,Delivered
O0002594,2026-01-03,New,Delivered
O0002595,2026-04-29,New,Delivered
O0002596,2026-06-16,New,Delivered
O0002597,2026-06-14,New,Delivered
O0002598,2025-09-01,New,Delivered
O0002599,2026-03-12,New,Delivered
O0002600,2026-01-18,New,Cancelled
O0002601,2025-12-07,New,Cancelled
O0002602,2025-08-16,New,Delivered
O0002603,2025-08-23,New,Delivered
O0002604,2026-08-09,Repeat,Returned
O0002605,2026-08-14,Repeat,Returned
O0002606,2026-02-14,New,Delivered
O0002607,2025-09-02,New,Delivered
O0002608,2026-06-05,Repeat,Delivered
O0002609,2025-09-10,Repeat,Delivered
O0002610,2025-10-27,Repeat,Delivered
O0002611,2025-11-14,New,Delivered
O0002612,2026-08-15,New,Delivered
O0002613,2026-04-29,Repeat,Delivered
O0002614,2026-07-10,New,Delivered
O0002615,2026-05-28,Repeat,Delivered
O0002616,2026-02-05,Repeat,Cancelled
O0002617,2025-11-21,Repeat,Delivered
O0002618,2026-02-21,Repeat,Delivered
O0002619,2026-07-05,New,Delivered
O0002620,2025-08-09,New,Delivered
O0002621,2025-11-02,New,Delivered
O0002622,2025-12-30,Repeat,Delivered
O0002623,2026-07-04,New,Cancelled
O0002624,2026-08-01,New,Delivered
O0002625,2026-06-18,Repeat,Delivered
O0002626,2026-03-03,New,Delivered
O0002627,2026-07-20,Repeat,Delivered
O0002628,2025-09-11,New,Delivered
O0002629,2025-09-19,New,Delivered
O0002630,2026-07-15,New,Delivered
O0002631,2026-02-12,New,Delivered
O0002632,2025-10-01,New,Delivered
O0002633,2025-10-18,New,Delivered
O0002634,2026-04-05,New,Delivered
O0002635,2025-09-24,New,Delivered
O0002636,2026-04-20,New,Delivered
O0002637,2026-03-25,Repeat,Delivered
O0002638,2025-11-10,Repeat,Delivered
O0002639,2026-03-09,New,Delivered
O0002640,2026-04-17,New,Delivered
O0002641,2026-02-06,Repeat,Returned
O0002642,2025-12-17,Repeat,Delivered
O0002643,2025-11-21,Repeat,Delivered
O0002644,2025-09-06,New,Delivered
O0002645,2026-02-03,New,Cancelled
O0002646,2026-05-27,Repeat,Delivered
O0002647,2025-12-01,New,Delivered
O0002648,2026-06-29,New,Delivered
O0002649,2026-03-27,New,Delivered
O0002650,2026-04-21,New,Delivered
O0002651,2026-06-18,Repeat,Delivered
O0002652,2026-01-31,New,Delivered
O0002653,2026-01-19,New,Delivered
O0002654,2025-11-25,Repeat,Delivered
O0002655,2025-11-20,New,Cancelled
O0002656,2026-04-15,New,Delivered
O0002657,2026-06-11,New,Returned
O0002658,2026-02-24,Repeat,Delivered
O0002659,2025-12-17,New,Delivered
O0002660,2026-07-26,Repeat,Delivered
O0002661,2025-10-06,New,Delivered
O0002662,2025-11-29,New,Delivered
O0002663,2026-06-03,Repeat,Delivered
O0002664,2025-08-16,Repeat,Delivered
O0002665,2025-12-15,New,Delivered
O0002666,2025-09-25,Repeat,Delivered
O0002667,2026-07-06,New,Delivered
O0002668,2026-01-30,Repeat,Delivered
O0002669,2026-07-06,Repeat,Returned
O0002670,2026-03-07,New,Delivered
O0002671,2026-05-16,New,Delivered
O0002672,2025-12-16,Repeat,Delivered
O0002673,2026-04-20,New,Delivered
O0002674,2025-11-20,New,Delivered
O0002675,2026-08-17,New,Delivered
O0002676,2026-03-21,Repeat,Delivered
O0002677,2026-03-28,Repeat,Delivered
O0002678,2025-12-26,Repeat,Delivered
O0002679,2026-03-17,Repeat,Delivered
O0002680,2025-11-20,New,Returned
O0002681,2026-08-09,Repeat,Delivered
O0002682,2025-09-05,New,Delivered
O0002683,2026-03-16,Repeat,Delivered
O0002684,2026-01-04,New,Delivered
O0002685,2026-03-02,New,Delivered
O0002686,2025-10-18,Repeat,Delivered
O0002687,2026-04-25,Repeat,Delivered
O0002688,2026-01-27,Repeat,Delivered
O0002689,2025-10-28,New,Delivered
O0002690,2025-12-05,New,Delivered
O0002691,2026-01-23,Repeat,Delivered
O0002692,2025-12-07,New,Delivered
O0002693,2025-11-18,Repeat,Delivered
O0002694,2025-10-16,Repeat,Delivered
O0002695,2025-08-13,Repeat,Delivered
O0002696,2026-07-14,New,Delivered
O0002697,2025-08-21,Repeat,Delivered
O0002698,2026-02-28,New,Delivered
O0002699,2026-07-04,New,Delivered
O0002700,2026-05-09,New,Delivered
O0002701,2025-10-22,Repeat,Delivered
O0002702,2025-08-08,New,Delivered
O0002703,2025-09-23,New,Delivered
O0002704,2025-11-03,New,Cancelled
O0002705,2026-04-16,New,Delivered
O0002706,2025-11-24,New,Delivered
O0002707,2026-02-02,Repeat,Delivered
O0002708,2025-10-16,New,Delivered
O0002709,2025-09-30,Repeat,Delivered
O0002710,2026-07-14,New,Delivered
O0002711,2025-09-27,New,Delivered
O0002712,2025-10-31,New,Delivered
O0002713,2025-11-12,New,Delivered
O0002714,2026-01-05,New,Delivered
O0002715,2026-06-04,Repeat,Delivered
O0002716,2026-03-13,New,Delivered
O0002717,2026-06-16,New,Delivered
O0002718,2025-08-09,New,Delivered
O0002719,2026-03-02,Repeat,Delivered
O0002720,2025-08-30,New,Delivered
O0002721,2026-06-03,New,Delivered
O0002722,2026-07-08,Repeat,Delivered
O0002723,2025-12-02,New,Delivered
O0002724,2026-01-30,New,Delivered
O0002725,2026-07-12,Repeat,Delivered
O0002726,2026-02-27,New,Delivered
O0002727,2026-01-16,New,Delivered
O0002728,2026-07-08,Repeat,Delivered
O0002729,2026-07-02,New,Delivered
O0002730,2025-12-21,New,Delivered
O0002731,2026-04-20,Repeat,Delivered
O0002732,2026-03-19,New,Delivered
O0002733,2025-08-30,New,Delivered
O0002734,2026-04-01,Repeat,Returned
O0002735,2026-03-07,New,Delivered
O0002736,2026-05-03,New,Cancelled
O0002737,2026-01-26,New,Delivered
O0002738,2025-08-14,Repeat,Delivered
O0002739,2025-10-08,New,Delivered
O0002740,2026-06-29,Repeat,Delivered
O0002741,2026-01-12,New,Delivered
O0002742,2025-12-04,New,Delivered
O0002743,2026-06-08,New,Cancelled
O0002744,2025-11-21,New,Delivered
O0002745,2026-04-12,Repeat,Delivered
O0002746,2026-04-03,New,Delivered
O0002747,2025-12-18,New,Delivered
O0002748,2025-10-31,New,Delivered
O0002749,2025-08-28,Repeat,Delivered
O0002750,2026-03-16,New,Delivered
O0002751,2025-09-09,Repeat,Delivered
O0002752,2026-06-13,Repeat,Delivered
O0002753,2025-08-13,New,Delivered
O0002754,2025-12-24,New,Delivered
O0002755,2026-01-13,Repeat,Delivered
O0002756,2025-08-01,New,Delivered
O0002757,2025-10-06,Repeat,Delivered
O0002758,2026-07-28,New,Delivered
O0002759,2026-05-05,New,Delivered
O0002760,2026-08-13,New,Delivered
O0002761,2025-11-20,New,Delivered
O0002762,2026-08-16,New,Returned
O0002763,2025-10-28,New,Cancelled
O0002764,2025-08-10,New,Delivered
O0002765,2026-01-11,New,Delivered
O0002766,2026-03-05,New,Delivered
O0002767,2025-11-27,New,Delivered
O0002768,2025-12-04,New,Delivered
O0002769,2026-03-09,New,Delivered
O0002770,2025-10-22,Repeat,Returned
O0002771,2026-02-07,New,Delivered
O0002772,2026-07-07,Repeat,Cancelled
O0002773,2025-11-01,New,Returned
O0002774,2026-06-26,New,Delivered
O0002775,2025-11-19,New,Cancelled
O0002776,2025-08-31,New,Delivered
O0002777,2026-02-19,Repeat,Delivered
