grn_id,product_id,vendor_id,warehouse_id,grn_date,quantity,unit_cost,grn_status
PUR001223,P0010,V028,WH004,2026-03-31,1161,10711.67,Received
PUR001224,P0098,V025,WH006,2026-06-23,720,6837.12,Received
PUR001225,P0089,V025,WH001,2025-08-04,1038,6932.75,Received
PUR001226,P0035,V024,WH004,2026-06-22,1156,10196.89,Received
PUR001227,P0002,V002,WH002,2025-10-10,1087,1175.26,Received
PUR001228,P0124,V016,WH003,2026-06-23,147,2076.58,Received
PUR001229,P0024,V017,WH005,2025-12-06,895,8743.7,Received
PUR001230,P0074,V030,WH005,2026-03-31,177,8420.1,Received
PUR001231,P0022,V019,WH002,2026-07-08,846,7907.76,Received
PUR001232,P0039,V003,WH006,2025-12-17,871,7896.48,Received
PUR001233,P0020,V017,WH001,2025-08-15,531,11541.08,Received
PUR001234,P0041,V003,WH003,2026-08-10,64,7937.98,Received
PUR001235,P0148,V013,WH007,2026-01-05,1151,2660.31,Received
PUR001236,P0108,V022,WH004,2026-05-09,238,8301.42,Received
PUR001237,P0147,V024,WH002,2025-12-10,462,628.48,Received
PUR001238,P0084,V014,WH003,2026-03-27,334,314.77,Received
PUR001239,P0111,V009,WH008,2025-10-04,196,9179.53,Received
PUR001240,P0066,V024,WH003,2026-07-04,247,3449.09,Received
PUR001241,P0053,V027,WH006,2025-12-19,286,3584.14,Partially Received
PUR001242,P0034,V003,WH008,2026-06-26,889,8718.75,Received
PUR001243,P0150,V008,WH004,2025-08-05,857,8000.54,Received
PUR001244,P0067,V026,WH008,2026-08-07,508,368.24,Received
PUR001245,P0134,V019,WH003,2026-04-08,721,2944.62,Received
PUR001246,P0027,V028,WH006,2026-01-29,706,8109.38,Received
PUR001247,P0010,V028,WH008,2026-01-25,1015,11642.32,Received
PUR001248,P0073,V014,WH001,2026-06-24,376,1160.25,Partially Received
PUR001249,P0096,V007,WH006,2026-07-14,891,11737.84,Received
PUR001250,P0048,V006,WH001,2026-07-15,223,4618.18,Received
PUR001251,P0070,V008,WH001,2025-10-04,571,11383.07,Received
PUR001252,P0100,V026,WH008,2026-08-17,342,757.9,Received
PUR001253,P0059,V023,WH008,2026-06-13,613,8199.58,Received
PUR001254,P0002,V002,WH007,2026-07-15,200,1202.26,Received
PUR001255,P0065,V018,WH007,2025-10-15,518,5980.1,Received
PUR001256,P0083,V011,WH003,2026-07-28,102,2556.75,Received
PUR001257,P0010,V028,WH006,2026-01-31,322,10760.06,Received
PUR001258,P0053,V027,WH007,2025-08-23,281,3448.52,Received
PUR001259,P0079,V004,WH001,2026-08-06,803,7767.05,Received
PUR001260,P0059,V023,WH007,2025-09-02,933,7954.64,Received
PUR001261,P0150,V008,WH004,2025-08-31,711,8562.79,Received
PUR001262,P0048,V006,WH003,2025-08-16,963,4430.25,Received
PUR001263,P0149,V015,WH006,2026-06-16,702,1605.03,Received
PUR001264,P0123,V009,WH006,2025-08-25,708,3689.78,Received
PUR001265,P0022,V019,WH005,2025-09-30,415,8093.51,Received
PUR001266,P0100,V026,WH006,2026-03-31,1181,762.41,Received
PUR001267,P0098,V025,WH003,2025-12-02,858,6875.51,Received
PUR001268,P0025,V006,WH004,2025-08-02,897,4864.29,Received
PUR001269,P0028,V019,WH006,2026-04-04,842,4463.97,Received
PUR001270,P0113,V024,WH005,2026-05-19,1172,6088.64,Received
PUR001271,P0045,V015,WH003,2026-05-27,68,5982.57,Received
PUR001272,P0068,V012,WH001,2025-09-23,808,5025.4,Received
PUR001273,P0007,V019,WH002,2025-12-10,312,477.93,Received
PUR001274,P0049,V017,WH002,2025-09-03,555,6371.57,Received
PUR001275,P0137,V008,WH001,2025-08-15,330,348.95,Received
PUR001276,P0083,V011,WH007,2025-10-23,556,2519.8,Received
PUR001277,P0129,V026,WH006,2025-09-14,658,4512.16,Received
PUR001278,P0138,V022,WH008,2026-01-06,253,10453.41,Received
PUR001279,P0073,V014,WH002,2026-03-13,624,1117.99,Received
PUR001280,P0046,V016,WH007,2026-05-11,113,3531.57,Partially Received
PUR001281,P0106,V022,WH002,2025-12-16,346,10282.81,Received
PUR001282,P0032,V028,WH001,2026-02-23,244,3260.17,Received
PUR001283,P0006,V015,WH006,2026-01-20,986,5167.46,Received
PUR001284,P0145,V019,WH006,2025-09-22,909,8017.55,Received
PUR001285,P0074,V030,WH007,2026-04-22,30,8901.25,Received
PUR001286,P0114,V012,WH001,2025-09-07,1055,11756.91,Received
PUR001287,P0027,V028,WH007,2026-04-13,54,7774.76,Received
PUR001288,P0054,V009,WH006,2025-09-29,466,8672.39,Received
PUR001289,P0085,V023,WH008,2026-02-21,460,931.36,Received
PUR001290,P0127,V005,WH006,2026-06-21,672,379.97,Received
PUR001291,P0111,V009,WH003,2025-11-05,614,8714.42,Received
PUR001292,P0015,V009,WH008,2026-01-10,248,3553.68,Received
PUR001293,P0132,V005,WH007,2026-01-29,363,12154.65,Received
PUR001294,P0093,V030,WH003,2025-12-04,1123,11038.11,Received
PUR001295,P0123,V009,WH001,2025-12-27,1008,3790.8,Received
PUR001296,P0073,V014,WH004,2026-01-24,1171,1221.07,Received
PUR001297,P0147,V024,WH002,2026-03-05,928,654.69,Received
PUR001298,P0092,V017,WH003,2026-04-27,546,8328.76,Received
PUR001299,P0017,V024,WH002,2026-02-14,94,10769.39,Received
PUR001300,P0043,V006,WH005,2025-11-09,215,12059.44,Received
PUR001301,P0121,V008,WH001,2026-04-14,48,4274.71,Received
PUR001302,P0041,V003,WH004,2026-08-11,725,8015.45,Partially Received
PUR001303,P0039,V003,WH005,2025-11-21,1040,8019.39,Received
PUR001304,P0113,V024,WH005,2026-05-20,35,6304.99,Received
PUR001305,P0111,V009,WH006,2025-08-27,824,9406.43,Received
PUR001306,P0047,V012,WH005,2025-08-21,959,10892.14,Received
PUR001307,P0063,V012,WH001,2025-11-21,986,7683.96,Received
PUR001308,P0110,V028,WH003,2025-09-18,1120,6550.67,Received
PUR001309,P0069,V015,WH001,2025-09-22,248,3221.29,Received
PUR001310,P0043,V006,WH003,2026-07-26,981,11306.37,Received
PUR001311,P0034,V003,WH005,2026-03-29,734,8094.82,Received
PUR001312,P0040,V004,WH005,2025-09-23,1003,2869.13,Received
PUR001313,P0061,V017,WH008,2026-01-19,592,520.51,Received
PUR001314,P0062,V028,WH004,2025-12-14,634,3868.67,Received
PUR001315,P0058,V019,WH003,2025-09-11,345,4167.92,Received
PUR001316,P0075,V016,WH005,2025-12-05,894,9685.99,Received
PUR001317,P0016,V030,WH006,2025-12-25,378,2601.41,Received
PUR001318,P0082,V005,WH008,2026-02-22,343,7429.3,Received
PUR001319,P0094,V022,WH002,2025-11-24,184,3769.83,Received
PUR001320,P0048,V006,WH008,2025-11-28,817,4608.49,Received
PUR001321,P0138,V022,WH004,2026-05-15,474,10287.01,Received
PUR001322,P0082,V005,WH001,2026-03-16,1196,7743.25,Received
PUR001323,P0038,V018,WH004,2026-07-10,1170,1965.29,Partially Received
PUR001324,P0127,V005,WH002,2026-03-28,212,378.9,Received
PUR001325,P0019,V030,WH008,2025-08-14,646,8212.11,Received
PUR001326,P0063,V012,WH003,2026-07-24,549,7816.27,Received
PUR001327,P0077,V005,WH001,2026-04-02,1053,11265.31,Received
PUR001328,P0131,V001,WH001,2026-05-23,111,244.02,Received
PUR001329,P0102,V012,WH003,2026-07-09,158,7876.09,Received
PUR001330,P0065,V018,WH007,2025-08-17,500,6018.62,Received
PUR001331,P0120,V021,WH007,2026-02-25,468,3337.04,Received
PUR001332,P0091,V007,WH004,2025-12-09,888,7095.59,Received
PUR001333,P0008,V004,WH005,2026-01-29,359,10443.3,Received
PUR001334,P0073,V014,WH007,2025-10-26,1095,1237.38,Received
PUR001335,P0134,V019,WH004,2026-07-26,485,2998.59,Received
PUR001336,P0107,V004,WH007,2026-06-22,737,4795.01,Received
PUR001337,P0089,V025,WH002,2025-12-03,818,6848.9,Received
PUR001338,P0039,V003,WH006,2025-09-05,494,8111.25,Received
PUR001339,P0113,V024,WH005,2026-07-02,420,6484.94,Received
PUR001340,P0028,V019,WH004,2025-11-21,624,4316.36,Received
PUR001341,P0097,V015,WH006,2026-01-13,951,1094.4,Received
PUR001342,P0037,V016,WH006,2026-02-24,1016,1314.25,Received
PUR001343,P0137,V008,WH008,2026-06-09,941,348.2,Received
PUR001344,P0082,V005,WH007,2026-04-03,840,7982.4,Received
PUR001345,P0056,V026,WH008,2025-10-27,676,146.13,Received
PUR001346,P0085,V023,WH003,2026-06-20,617,961.5,Received
PUR001347,P0002,V002,WH002,2025-12-19,1196,1273.25,Received
PUR001348,P0058,V019,WH002,2026-06-10,533,4000.92,Received
PUR001349,P0107,V004,WH002,2026-03-05,1049,4378.84,Received
PUR001350,P0123,V009,WH005,2025-09-06,519,3781.32,Received
PUR001351,P0114,V012,WH001,2025-11-07,736,11813.44,Received
PUR001352,P0107,V004,WH005,2025-10-20,1161,4753.13,Received
PUR001353,P0037,V016,WH004,2026-02-27,620,1288.01,Received
PUR001354,P0079,V004,WH006,2026-05-31,685,7515.89,Received
PUR001355,P0092,V017,WH006,2026-03-11,487,8249.04,Received
PUR001356,P0018,V017,WH008,2026-06-30,180,814.43,Received
PUR001357,P0098,V025,WH001,2025-12-18,289,6798.2,Received
PUR001358,P0063,V012,WH004,2025-09-19,1099,7813.18,Received
PUR001359,P0150,V008,WH001,2026-07-06,247,8108.41,Received
PUR001360,P0139,V022,WH006,2025-09-06,868,11796.9,Received
PUR001361,P0004,V003,WH007,2026-06-21,168,1528.59,Received
PUR001362,P0135,V001,WH005,2026-01-09,1089,11086.51,Received
PUR001363,P0061,V017,WH002,2025-12-24,1187,506.06,Received
PUR001364,P0107,V004,WH006,2025-10-17,651,4828.89,Received
PUR001365,P0054,V009,WH003,2025-11-24,432,8397.05,Received
PUR001366,P0088,V029,WH002,2026-06-22,539,533.43,Received
PUR001367,P0068,V012,WH006,2026-06-11,406,4800.36,Partially Received
PUR001368,P0129,V026,WH005,2025-10-17,294,4728.5,Received
PUR001369,P0055,V026,WH001,2026-06-01,372,9902.45,Received
PUR001370,P0003,V012,WH007,2025-09-27,1109,7839.36,Received
PUR001371,P0121,V008,WH007,2025-09-12,1122,4118.91,Received
PUR001372,P0129,V026,WH002,2025-08-08,617,4843.32,Received
PUR001373,P0102,V012,WH005,2026-03-01,577,8221.85,Received
PUR001374,P0038,V018,WH007,2025-09-06,132,1965.82,Received
PUR001375,P0085,V023,WH007,2026-06-07,1134,929.37,Received
PUR001376,P0133,V023,WH004,2025-08-10,160,9180.75,Received
PUR001377,P0092,V017,WH003,2025-09-17,749,8551.97,Received
PUR001378,P0021,V002,WH002,2025-11-28,608,5239.59,Received
PUR001379,P0109,V007,WH001,2026-04-20,430,5171.27,Received
PUR001380,P0047,V012,WH007,2026-04-21,396,11798.7,Received
PUR001381,P0084,V014,WH004,2026-04-12,1195,307.89,Received
PUR001382,P0083,V011,WH005,2026-04-25,770,2540.29,Received
PUR001383,P0035,V024,WH007,2025-11-17,646,10417.34,Received
PUR001384,P0069,V015,WH008,2025-11-11,1014,3104.14,Received
PUR001385,P0129,V026,WH003,2026-07-20,722,4528.74,Received
PUR001386,P0140,V025,WH001,2026-07-20,481,7401.39,Received
PUR001387,P0027,V028,WH005,2026-01-24,31,7753.52,Received
PUR001388,P0056,V026,WH005,2025-11-03,1199,143.52,Received
PUR001389,P0023,V006,WH002,2026-04-05,496,2927.68,Partially Received
PUR001390,P0021,V002,WH007,2025-11-06,958,4907.33,Received
PUR001391,P0061,V017,WH002,2025-09-02,420,536.19,Received
PUR001392,P0063,V012,WH001,2025-12-15,827,7832.54,Received
PUR001393,P0122,V005,WH008,2025-10-25,196,11893.74,Received
PUR001394,P0052,V008,WH007,2026-04-18,76,959.67,Received
PUR001395,P0088,V029,WH006,2025-08-15,467,535.67,Received
PUR001396,P0055,V026,WH007,2025-12-22,222,9806.12,Received
PUR001397,P0046,V016,WH008,2026-07-12,757,3425.3,Received
PUR001398,P0032,V028,WH006,2026-02-02,221,3033.71,Received
PUR001399,P0055,V026,WH005,2025-10-02,382,9846.08,Received
PUR001400,P0096,V007,WH002,2026-06-17,911,11746.56,Received
PUR001401,P0133,V023,WH003,2025-11-09,473,9386.05,Received
PUR001402,P0036,V008,WH007,2026-03-18,375,9733.85,Received
PUR001403,P0110,V028,WH003,2026-03-19,235,6980.5,Received
PUR001404,P0106,V022,WH007,2026-07-07,991,9351.87,Received
PUR001405,P0058,V019,WH005,2026-03-24,574,3956.09,Received
PUR001406,P0039,V003,WH002,2026-01-15,906,7973.96,Received
PUR001407,P0080,V027,WH001,2025-12-10,42,9437.16,Partially Received
PUR001408,P0097,V015,WH001,2026-06-21,174,1028.51,Received
PUR001409,P0113,V024,WH001,2026-01-09,268,6360.67,Received
PUR001410,P0061,V017,WH007,2025-12-23,768,530.95,Received
PUR001411,P0137,V008,WH007,2025-12-17,824,339.67,Received
PUR001412,P0006,V015,WH003,2026-07-08,153,5327.68,Received
PUR001413,P0109,V007,WH002,2026-04-08,340,5368.13,Received
PUR001414,P0035,V024,WH008,2026-03-28,409,10519.45,Received
PUR001415,P0039,V003,WH007,2025-10-19,453,8110.76,Received
PUR001416,P0150,V008,WH002,2025-12-29,1065,8561.32,Received
PUR001417,P0118,V022,WH003,2026-07-26,892,7186.77,Received
PUR001418,P0005,V005,WH007,2026-01-16,1168,6844.06,Received
PUR001419,P0087,V004,WH001,2025-10-06,1122,7932.74,Received
PUR001420,P0076,V030,WH001,2026-05-06,877,8033.58,Received
PUR001421,P0057,V001,WH005,2025-08-31,70,917.63,Received
PUR001422,P0127,V005,WH006,2026-07-18,195,415.46,Received
PUR001423,P0029,V008,WH004,2025-09-02,889,4877.38,Received
PUR001424,P0087,V004,WH008,2025-09-27,272,8461.39,Received
PUR001425,P0141,V011,WH006,2026-01-25,985,2560.24,Received
PUR001426,P0046,V016,WH007,2025-11-29,758,3332.26,Received
PUR001427,P0116,V004,WH002,2025-09-26,1149,6598.03,Received
PUR001428,P0112,V030,WH007,2026-03-14,321,4862.41,Received
PUR001429,P0045,V015,WH002,2026-03-13,567,5847.07,Received
PUR001430,P0145,V019,WH002,2026-08-05,735,8451.66,Received
PUR001431,P0104,V009,WH006,2026-02-19,798,9562.4,Received
PUR001432,P0085,V023,WH004,2026-08-11,287,982.01,Received
PUR001433,P0134,V019,WH005,2026-01-22,1029,2912.92,Received
PUR001434,P0108,V022,WH006,2025-11-12,570,8930.17,Partially Received
PUR001435,P0018,V017,WH004,2026-05-11,1184,896.62,Received
PUR001436,P0094,V022,WH001,2026-08-02,1189,3656.07,Received
PUR001437,P0150,V008,WH001,2026-07-01,333,8631.59,Received
PUR001438,P0033,V005,WH002,2026-02-05,203,10790.98,Received
PUR001439,P0126,V010,WH003,2026-01-23,732,11414.29,Received
PUR001440,P0122,V005,WH007,2025-09-03,147,11548.18,Received
PUR001441,P0138,V022,WH007,2026-01-05,719,9821.39,Received
PUR001442,P0115,V016,WH002,2025-12-25,405,6456.87,Received
PUR001443,P0028,V019,WH003,2026-03-11,290,4256.41,Received
PUR001444,P0011,V021,WH008,2025-12-22,830,10611.73,Received
PUR001445,P0047,V012,WH004,2025-09-16,434,11081.77,Received
PUR001446,P0127,V005,WH008,2026-03-22,217,390.49,Received
PUR001447,P0147,V024,WH008,2026-05-21,1099,601.12,Received
PUR001448,P0118,V022,WH001,2025-10-25,850,6733.29,Received
PUR001449,P0143,V019,WH008,2026-04-23,647,10617.4,Received
PUR001450,P0126,V010,WH007,2025-09-03,623,10729.67,Received
PUR001451,P0072,V016,WH006,2025-12-29,1181,1895.02,Received
PUR001452,P0107,V004,WH003,2026-04-27,1100,4744.97,Received
PUR001453,P0137,V008,WH004,2025-09-01,1029,328.69,Received
PUR001454,P0033,V005,WH001,2026-05-14,90,11056.1,Received
PUR001455,P0019,V030,WH008,2025-08-13,930,8212.19,Received
PUR001456,P0074,V030,WH006,2026-03-01,613,8856.01,Received
PUR001457,P0098,V025,WH003,2026-04-16,619,6702.51,Received
PUR001458,P0141,V011,WH002,2026-07-19,533,2575.62,Received
PUR001459,P0129,V026,WH002,2025-08-23,103,4652.29,Received
PUR001460,P0093,V030,WH002,2026-05-03,1013,10751.89,Received
PUR001461,P0048,V006,WH007,2025-09-16,1086,4546.53,Received
PUR001462,P0064,V020,WH004,2025-08-08,858,4796.96,Received
PUR001463,P0061,V017,WH002,2026-04-27,625,556.53,Received
PUR001464,P0039,V003,WH007,2026-05-13,829,7826.34,Received
PUR001465,P0128,V018,WH005,2025-10-20,152,11709.77,Partially Received
PUR001466,P0088,V029,WH007,2026-01-16,1108,562.49,Received
PUR001467,P0026,V027,WH001,2025-12-14,309,2280.33,Received
PUR001468,P0017,V024,WH007,2026-01-05,395,11791.05,Received
PUR001469,P0071,V022,WH004,2026-06-26,788,8781.8,Received
PUR001470,P0013,V028,WH006,2026-05-29,486,4453.21,Received
PUR001471,P0069,V015,WH008,2026-07-10,1191,2945.96,Received
PUR001472,P0026,V027,WH007,2025-09-05,490,2402.51,Received
PUR001473,P0049,V017,WH002,2026-07-07,168,6875.22,Received
PUR001474,P0007,V019,WH001,2025-12-22,107,442.5,Received
PUR001475,P0058,V019,WH003,2025-09-25,415,3969.12,Received
PUR001476,P0049,V017,WH002,2025-11-02,809,6567.54,Received
PUR001477,P0103,V029,WH001,2026-03-06,1125,10652.65,Received
PUR001478,P0053,V027,WH005,2026-02-23,884,3521.57,Received
PUR001479,P0062,V028,WH008,2025-11-05,43,3974.37,Received
PUR001480,P0017,V024,WH003,2025-11-23,975,10790.89,Received
PUR001481,P0025,V006,WH005,2025-10-16,330,4803.51,Received
PUR001482,P0131,V001,WH006,2025-12-06,683,246.09,Received
PUR001483,P0029,V008,WH001,2025-08-23,457,4947.1,Received
PUR001484,P0117,V015,WH005,2026-03-26,725,7634.3,Partially Received
PUR001485,P0026,V027,WH008,2026-01-12,441,2395.67,Received
PUR001486,P0124,V016,WH008,2026-02-13,340,2038.95,Received
PUR001487,P0144,V001,WH006,2026-06-03,606,8992.35,Received
PUR001488,P0025,V006,WH008,2026-01-19,966,4759.79,Received
PUR001489,P0054,V009,WH001,2026-01-17,868,8566.13,Received
PUR001490,P0073,V014,WH001,2025-12-09,61,1238.31,Received
PUR001491,P0120,V021,WH008,2025-08-09,958,3537.09,Received
PUR001492,P0056,V026,WH005,2025-11-18,406,138.27,Received
PUR001493,P0065,V018,WH001,2025-10-02,1181,6073.53,Received
PUR001494,P0093,V030,WH002,2026-04-21,929,10536.35,Received
PUR001495,P0086,V026,WH008,2026-08-01,735,4353.36,Received
PUR001496,P0080,V027,WH001,2026-04-16,450,10048.93,Received
PUR001497,P0108,V022,WH004,2025-08-28,573,8783.58,Received
PUR001498,P0118,V022,WH006,2025-08-20,819,6997.13,Received
PUR001499,P0083,V011,WH008,2026-01-06,445,2427.06,Received
PUR001500,P0147,V024,WH001,2025-11-10,45,627.34,Received
PUR001501,P0015,V009,WH004,2026-02-09,404,3630.84,Received
PUR001502,P0131,V001,WH001,2025-11-25,75,244.32,Received
PUR001503,P0139,V022,WH001,2025-08-07,653,11076.31,Received
PUR001504,P0030,V028,WH005,2026-06-12,125,8529.82,Received
PUR001505,P0057,V001,WH002,2026-02-02,1173,969.61,Received
PUR001506,P0146,V024,WH008,2026-07-18,868,10448.43,Received
PUR001507,P0128,V018,WH006,2025-12-05,689,11807.04,Received
PUR001508,P0048,V006,WH008,2025-08-25,395,4523.23,Received
PUR001509,P0136,V001,WH002,2026-03-22,762,8011.46,Received
PUR001510,P0022,V019,WH003,2026-07-24,986,8452.0,Received
PUR001511,P0006,V015,WH005,2026-03-15,327,5363.99,Received
PUR001512,P0104,V009,WH005,2025-11-28,110,10211.99,Received
PUR001513,P0036,V008,WH002,2026-05-06,821,9719.66,Received
PUR001514,P0079,V004,WH007,2025-12-08,129,7216.84,Received
PUR001515,P0116,V004,WH005,2025-11-12,604,6596.26,Received
PUR001516,P0057,V001,WH008,2025-08-24,359,927.18,Received
PUR001517,P0049,V017,WH002,2025-09-28,998,6578.18,Received
PUR001518,P0082,V005,WH005,2026-08-11,375,7790.39,Received
PUR001519,P0066,V024,WH001,2026-05-30,187,3262.76,Received
PUR001520,P0077,V005,WH002,2026-07-07,576,10278.7,Received
PUR001521,P0045,V015,WH002,2025-09-18,924,5914.48,Received
PUR001522,P0079,V004,WH008,2026-08-04,124,7849.81,Received
PUR001523,P0020,V017,WH004,2025-10-16,169,11671.91,Received
PUR001524,P0123,V009,WH005,2025-10-04,165,3834.92,Received
PUR001525,P0067,V026,WH005,2026-06-07,735,381.27,Received
PUR001526,P0083,V011,WH002,2026-04-14,893,2312.0,Received
PUR001527,P0003,V012,WH001,2026-04-10,318,7707.85,Received
PUR001528,P0064,V020,WH001,2026-05-05,665,5119.08,Received
PUR001529,P0040,V004,WH006,2025-10-31,742,2926.78,Received
PUR001530,P0059,V023,WH001,2026-03-25,1091,8462.16,Received
PUR001531,P0062,V028,WH005,2025-12-09,657,3901.29,Received
PUR001532,P0132,V005,WH007,2025-08-03,258,11510.62,Received
PUR001533,P0060,V030,WH004,2026-07-17,1050,3680.91,Received
PUR001534,P0116,V004,WH002,2026-08-17,483,6625.82,Received
PUR001535,P0075,V016,WH003,2025-11-21,472,9828.4,Received
PUR001536,P0122,V005,WH004,2025-10-14,803,12128.9,Received
PUR001537,P0107,V004,WH008,2025-08-09,916,4499.61,Received
PUR001538,P0096,V007,WH008,2026-07-03,390,11815.59,Received
PUR001539,P0091,V007,WH007,2026-08-06,506,6754.35,Received
PUR001540,P0130,V017,WH003,2026-01-28,184,9891.99,Received
PUR001541,P0062,V028,WH004,2026-05-27,1168,3838.25,Received
PUR001542,P0049,V017,WH001,2025-12-08,211,6930.62,Received
PUR001543,P0137,V008,WH005,2026-06-02,749,335.65,Received
PUR001544,P0092,V017,WH007,2025-09-20,233,8420.38,Received
PUR001545,P0124,V016,WH003,2025-08-05,593,2126.9,Received
PUR001546,P0061,V017,WH007,2025-12-18,976,529.42,Received
PUR001547,P0048,V006,WH004,2026-06-26,400,4534.53,Received
PUR001548,P0136,V001,WH005,2026-01-31,692,8092.44,Partially Received
PUR001549,P0058,V019,WH007,2025-09-17,817,4050.75,Received
PUR001550,P0101,V023,WH003,2026-06-29,258,6602.62,Received
PUR001551,P0112,V030,WH002,2026-04-17,719,4929.77,Received
PUR001552,P0062,V028,WH004,2025-10-12,1125,4205.98,Received
PUR001553,P0039,V003,WH002,2026-07-14,524,8268.71,Received
PUR001554,P0058,V019,WH001,2025-08-09,221,4293.13,Received
PUR001555,P0099,V023,WH002,2026-07-29,939,9842.08,Received
PUR001556,P0044,V027,WH002,2025-12-21,56,9568.13,Received
PUR001557,P0029,V008,WH006,2026-03-22,663,4794.56,Received
PUR001558,P0059,V023,WH004,2026-07-07,784,8482.6,Received
PUR001559,P0071,V022,WH001,2025-10-12,725,8722.57,Received
PUR001560,P0092,V017,WH002,2026-05-28,564,8640.35,Received
PUR001561,P0009,V004,WH008,2025-10-11,559,11270.55,Received
PUR001562,P0127,V005,WH005,2025-08-03,1036,400.65,Received
PUR001563,P0134,V019,WH003,2025-10-27,413,3113.42,Received
PUR001564,P0145,V019,WH002,2025-12-23,852,8854.01,Received
PUR001565,P0144,V001,WH001,2025-10-25,1085,9203.59,Received
PUR001566,P0131,V001,WH002,2026-04-01,616,250.76,Received
PUR001567,P0021,V002,WH003,2026-05-22,412,5015.86,Received
PUR001568,P0064,V020,WH001,2026-06-05,719,4881.39,Received
PUR001569,P0090,V017,WH004,2026-04-22,460,9113.04,Received
PUR001570,P0036,V008,WH001,2026-03-04,937,9542.7,Received
PUR001571,P0062,V028,WH004,2026-03-28,339,4063.91,Received
PUR001572,P0076,V030,WH001,2026-05-03,572,7711.98,Received
PUR001573,P0013,V028,WH008,2026-06-23,1114,4339.79,Received
PUR001574,P0011,V021,WH007,2026-01-31,587,10655.28,Received
PUR001575,P0054,V009,WH003,2025-11-07,938,8407.45,Partially Received
PUR001576,P0016,V030,WH003,2025-12-10,255,2650.67,Received
PUR001577,P0008,V004,WH001,2026-07-14,1006,11506.1,Received
PUR001578,P0104,V009,WH007,2025-09-24,1052,9938.41,Received
PUR001579,P0059,V023,WH002,2025-10-04,79,8339.18,Received
PUR001580,P0057,V001,WH003,2026-01-09,912,921.19,Received
PUR001581,P0040,V004,WH008,2026-01-14,244,2876.21,Received
PUR001582,P0130,V017,WH004,2026-06-11,719,10020.38,Received
PUR001583,P0094,V022,WH004,2026-03-05,601,3609.71,Received
PUR001584,P0138,V022,WH005,2025-12-31,1013,10088.45,Received
PUR001585,P0044,V027,WH006,2025-08-17,188,9647.61,Received
PUR001586,P0139,V022,WH007,2025-12-24,1105,11672.7,Received
PUR001587,P0080,V027,WH006,2026-05-30,33,9288.69,Received
PUR001588,P0081,V028,WH006,2025-12-07,183,1619.08,Received
PUR001589,P0002,V002,WH004,2025-08-03,776,1179.07,Received
PUR001590,P0140,V025,WH008,2026-04-15,1071,6855.34,Received
PUR001591,P0115,V016,WH008,2026-06-29,465,6705.22,Partially Received
PUR001592,P0090,V017,WH005,2026-08-02,735,8946.85,Partially Received
PUR001593,P0023,V006,WH006,2025-10-09,995,3032.15,Received
PUR001594,P0146,V024,WH006,2026-08-13,838,10059.02,Received
PUR001595,P0062,V028,WH001,2025-10-15,123,4172.32,Received
PUR001596,P0113,V024,WH001,2026-03-21,761,6506.83,Partially Received
PUR001597,P0128,V018,WH001,2025-09-25,445,12258.39,Received
PUR001598,P0062,V028,WH002,2026-05-25,1144,3936.1,Received
PUR001599,P0038,V018,WH006,2025-10-19,658,2107.86,Received
PUR001600,P0061,V017,WH008,2025-12-23,869,546.33,Received
PUR001601,P0129,V026,WH008,2026-03-26,1149,4823.21,Received
PUR001602,P0149,V015,WH002,2025-10-09,788,1566.05,Received
PUR001603,P0122,V005,WH008,2026-02-12,296,11458.62,Received
PUR001604,P0110,V028,WH005,2026-08-06,1108,6763.9,Received
PUR001605,P0013,V028,WH007,2025-10-18,919,4239.66,Received
PUR001606,P0100,V026,WH004,2026-03-03,207,799.88,Received
PUR001607,P0135,V001,WH006,2025-11-01,1181,10919.84,Received
PUR001608,P0022,V019,WH008,2025-11-05,124,7852.9,Received
PUR001609,P0074,V030,WH004,2025-12-03,565,8299.35,Received
PUR001610,P0132,V005,WH008,2026-05-08,399,11660.56,Received
PUR001611,P0023,V006,WH007,2026-07-19,129,2892.66,Received
PUR001612,P0119,V010,WH001,2026-04-15,564,11839.86,Received
PUR001613,P0070,V008,WH006,2025-10-08,373,11354.62,Received
PUR001614,P0084,V014,WH003,2026-04-26,762,282.53,Received
PUR001615,P0101,V023,WH002,2025-11-23,336,6569.04,Received
PUR001616,P0084,V014,WH002,2026-08-05,1108,295.67,Received
PUR001617,P0028,V019,WH006,2025-11-01,352,4077.39,Received
PUR001618,P0136,V001,WH007,2026-08-01,1176,8283.79,Received
PUR001619,P0001,V007,WH001,2026-01-21,611,8054.35,Received
PUR001620,P0063,V012,WH002,2026-03-29,802,7724.73,Received
PUR001621,P0022,V019,WH001,2025-10-28,559,8440.91,Received
PUR001622,P0070,V008,WH005,2025-09-21,754,10659.64,Received
PUR001623,P0125,V006,WH004,2026-06-28,640,12027.92,Received
PUR001624,P0149,V015,WH007,2025-10-02,638,1680.19,Received
PUR001625,P0096,V007,WH003,2026-06-17,928,12052.87,Received
PUR001626,P0079,V004,WH004,2025-11-11,1011,7062.67,Received
PUR001627,P0005,V005,WH004,2025-09-03,118,7127.39,Received
PUR001628,P0060,V030,WH005,2026-03-14,336,3632.17,Received
PUR001629,P0120,V021,WH002,2026-02-13,142,3528.93,Received
PUR001630,P0046,V016,WH003,2025-09-12,818,3290.63,Received
